id,handle,text,is_retweet,original_author,time,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,is_quote_status,lang,retweet_count,favorite_count
7.27929E+17,HillaryClinton,"""They couldn't take him on on the issues because they basically agreed with him."" â€”Hillary on Trump's @GOP rivals: https://t.co/tHSMxfom9b",FALSE,,2016-05-04T18:31:25,,,,FALSE,en,693,1229
7.27927E+17,HillaryClinton,"""He's a loose cannon, and loose cannons tend to misfire."" â€”Hillary on @realDonaldTrump: https://t.co/lK8TyiTz2x",FALSE,,2016-05-04T18:25:43,,,,FALSE,en,795,1387
7.27925E+17,HillaryClinton,"""I don't think we can take a risk on a loose cannon like Donald Trump running the country."" â€”Hillary to @AndersonCooper",FALSE,,2016-05-04T18:17:45,,,,FALSE,en,1141,2770
7.27913E+17,HillaryClinton,"""Unity versus division, compassion versus selfishness, and love versus hate. The stakes donâ€™t get much higher."" https://t.co/nwy7MfMutc",FALSE,,2016-05-04T17:28:34,,,,FALSE,en,3505,8032
7.27903E+17,HillaryClinton,"""Everything I say, I'm going to do, folks."" â€”TrumpHere's what the presumptive @GOP nominee would do as president.https://t.co/SG6qjpzJ8E",FALSE,,2016-05-04T16:50:59,,,,FALSE,en,4105,4730
7.279E+17,HillaryClinton,I'm going to fight my heart out to make sure @realDonaldTrumpâ€™s toxic stew of hatred &amp; insecurity never reaches the White House.,TRUE,elizabethforma,2016-05-04T16:38:30,,,,FALSE,en,24251,54521
7.27898E+17,realDonaldTrump,"Join me in Charleston, WV - tomorrow! https://t.co/kv624y9UOm",FALSE,,2016-05-04T16:31:05,,,,FALSE,en,4466,13273
7.27894E+17,HillaryClinton,"If it looks like a demagogue,acts like a demagogue,and talks like a demagogue,then it probably is a demagogue.https://t.co/NzlBzHFCE5",TRUE,TheBriefing2016,2016-05-04T16:11:55,,,,FALSE,en,1508,1831
7.27879E+17,HillaryClinton,"We know Donald Trump is not who we are. If you want to shut him down, then letâ€™s vote him down. https://t.co/L4w8ASsIAQ",FALSE,,2016-05-04T15:13:45,,,,FALSE,en,3503,7535
7.27863E+17,HillaryClinton,"There's only one candidate left who can stop a Trump presidency.Chip in now if you've got Hillary's back: https://t.co/HkpiIXhekF",FALSE,,2016-05-04T14:12:33,,,,FALSE,en,1102,2750
7.27845E+17,HillaryClinton,"""As he goes after women, as he goes after literally every group, I'm going to be their voice."" â€”Hillary on Trumphttps://t.co/iNUo2EuTYO",FALSE,,2016-05-04T13:00:33,,,,FALSE,en,2232,4990
7.27803E+17,realDonaldTrump,I will be interviewed on @foxandfriends at 7:30 A.M. Enjoy!,FALSE,,2016-05-04T10:12:54,,,,FALSE,en,1966,9792
7.27802E+17,realDonaldTrump,I will be interviewed on @TODAYshow and Good Morning America at 7:00 A.M.,FALSE,,2016-05-04T10:09:36,,,,FALSE,en,1621,8695
7.27801E+17,realDonaldTrump,I will be interviewed on @Morning_Joe at 6:15 A.M. Enjoy!,FALSE,,2016-05-04T10:04:23,,,,FALSE,en,1437,7709
7.27796E+17,realDonaldTrump,I would rather run against Crooked Hillary Clinton than Bernie Sanders and that will happen because the books are cooked against Bernie!,FALSE,,2016-05-04T09:44:28,,,,FALSE,en,12358,29761
7.27791E+17,realDonaldTrump,What a great evening we had. So interesting that Sanders beat Crooked Hillary. The dysfunctional system is totally rigged against him!,FALSE,,2016-05-04T09:25:10,,,,FALSE,en,8149,25893
7.2771E+17,realDonaldTrump,".@oreillyfactor  Please correct, I WON Virginia!",FALSE,,2016-05-04T04:00:46,,,,FALSE,en,3509,14339
7.2767E+17,HillaryClinton,"Donald Trump is the presumptive @GOP nominee.Chip in now if you agree we can't let him become president: https://t.co/BSrJDaGSOe",FALSE,,2016-05-04T01:23:57,,,,FALSE,en,4118,9810
7.27644E+17,realDonaldTrump,"Thank you Indiana, we were just projected to be the winner. We have won in every category. You are very special people-I will never forget!",FALSE,,2016-05-03T23:38:34,,,,FALSE,en,11762,39414
7.27638E+17,HillaryClinton,Our teachers deserve more than just a pat on the back. They deserve a raise. #TeacherAppreciationDay https://t.co/0sgmUFg6mX,FALSE,,2016-05-03T23:15:54,,,,FALSE,en,3340,7744
7.27637E+17,realDonaldTrump,"Thank you Indiana! #Trump2016#MakeAmericaGreatAgain https://t.co/G4JlShRA6I",FALSE,,2016-05-03T23:14:30,,,,FALSE,en,11194,29841
7.27636E+17,realDonaldTrump,"Lyin' Ted Cruz consistently said that he will, and must, win Indiana. If he doesn't he should drop out of the race-stop wasting time &amp; money",FALSE,,2016-05-03T23:08:44,,,,FALSE,en,6980,25514
7.27635E+17,realDonaldTrump,"Wow, Lyin' Ted Cruz really went wacko today. Made all sorts of crazy charges. Can't function under pressure - not very presidential. Sad!",FALSE,,2016-05-03T23:02:55,,,,FALSE,en,8111,25576
7.27615E+17,HillaryClinton,"""We're not going to be counted out anymore."" â€”Hillary on @realDonaldTrump's disparaging comments toward womenhttps://t.co/GTP7YmV9Tc",FALSE,,2016-05-03T21:46:39,,,,FALSE,en,1683,3310
7.27602E+17,HillaryClinton,"Itâ€™s Primary Day, Indiana. If youâ€™re a Hoosier for Hillary, vote today: https://t.co/ZP0EculgG0",FALSE,,2016-05-03T20:52:03,,,,FALSE,en,446,1188
7.27593E+17,HillaryClinton,"Thrilled by this news. Every loving parent, no matter who they are, can now adopt kids in all 50 states. https://t.co/NpUjCpzdQB -H",FALSE,,2016-05-03T20:18:28,,,,FALSE,en,1512,2998
7.27583E+17,HillaryClinton,â€œWeâ€™re going to build a future that will take advantage of the talents and the hard work of every single one of our children.â€ù â€”Hillary,FALSE,,2016-05-03T19:39:40,,,,FALSE,en,839,2077
7.27583E+17,HillaryClinton,"We donâ€™t have time to waste on Trump's fake solutions that wonâ€™t do a thing to help your families.https://t.co/b4aq8SVVAB",FALSE,,2016-05-03T19:36:48,,,,FALSE,en,1753,3081
7.27582E+17,HillaryClinton,"Donald Trumpâ€™s tax plan would give $3.2 trillion to millionaires &amp; billionaires.Ted Cruz would give them even more.We can't afford that.",FALSE,,2016-05-03T19:32:52,,,,FALSE,en,1142,2524
7.27581E+17,HillaryClinton,"â€œWhat is the other side offering? Unfortunately, itâ€™s the same old trickle-down economics that failed us before.â€ù â€”Hillary",FALSE,,2016-05-03T19:29:34,,,,FALSE,en,558,1215
7.2758E+17,HillaryClinton,"â€œDrug abuse, alcohol abuse and suicide are all on the rise across Appalachia.â€ù â€”HillaryHer plan to address it: https://t.co/BE0OUgpvpV",FALSE,,2016-05-03T19:26:00,,,,FALSE,en,460,800
7.27579E+17,HillaryClinton,Revitalizing Appalachia means investing in education and trainingâ€”from pre-K to college to vocational and retraining programs.,FALSE,,2016-05-03T19:21:49,,,,FALSE,en,514,1286
7.27578E+17,HillaryClinton,"â€œHaving a good job is about so much more than getting a paycheck. Itâ€™s about dignity and a sense of purpose."" â€”Hillary",FALSE,,2016-05-03T19:18:14,,,,FALSE,en,863,2064
7.27576E+17,HillaryClinton,Weâ€™ll create more good-paying jobs by investing in locally-driven projects and infrastructure improvements. https://t.co/nW2JqXGZT9,FALSE,,2016-05-03T19:10:50,,,,FALSE,en,420,868
7.27575E+17,HillaryClinton,"â€œEven if people donâ€™t vote for me in November, Iâ€™m going to be for them and for you every single day.â€ù https://t.co/PpHOgsErpy",FALSE,,2016-05-03T19:07:18,,,,FALSE,en,1219,3846
7.27574E+17,HillaryClinton,"â€œThereâ€™s no question that the workers of Appalachia made America more prosperous and secure, and that legacy should be honored.â€ù â€”Hillary",FALSE,,2016-05-03T19:02:15,,,,FALSE,en,475,1183
7.27572E+17,HillaryClinton,Watch live: Hillaryâ€™s speaking in Ohio on her plans to create jobs and grow our economy: https://t.co/GhQSsnQVdC https://t.co/vP08a4W0SR,FALSE,,2016-05-03T18:55:33,,,,FALSE,en,430,941
7.27566E+17,realDonaldTrump,"MAKE AMERICA GREAT AGAIN!#INPrimary #VoteTrump https://t.co/TI27thMZEI",FALSE,,2016-05-03T18:29:03,,,,FALSE,en,5114,13140
7.27543E+17,HillaryClinton,Live in Indiana? Go vote: Hillary needs you. Text WHERE to 47246 to find your polling place. https://t.co/sZqWV6DCfn,FALSE,,2016-05-03T16:57:56,,,,FALSE,en,979,1978
7.27541E+17,realDonaldTrump,"Polls close at 6pm! #INPrimary #Trump2016 #VoteTrump https://t.co/DT9WkYAGEK",FALSE,,2016-05-03T16:50:10,,,,FALSE,en,5130,12294
7.27531E+17,HillaryClinton,"What kind of president would Leslie Knope be? ""Full speed ahead!""https://t.co/p3Y7ww5z6i",FALSE,,2016-05-03T16:12:53,,,,FALSE,en,1391,3023
7.27521E+17,HillaryClinton,Let's act on coal miner safety so people like Don Blankenship are held accountable for blatantly disregarding it. https://t.co/eyXdXpvTuH,FALSE,,2016-05-03T15:32:30,,,,TRUE,en,779,1380
7.27521E+17,realDonaldTrump,"Thank you America! #Trump2016 https://t.co/tiExz8YhFT https://t.co/Hkt3YNccb0",FALSE,,2016-05-03T15:31:51,,,,FALSE,en,3888,11253
7.27518E+17,realDonaldTrump,"MAKE AMERICA GREAT AGAIN! #Trump2016 #VoteTrump https://t.co/OKaL5UI4oJ",FALSE,,2016-05-03T15:21:33,,,,FALSE,en,4009,12340
7.27504E+17,realDonaldTrump,"MAKE AMERICA GREAT AGAIN!#INPrimary #VoteTrump https://t.co/MBgGXSYluWhttps://t.co/YPwDZ8Irch",FALSE,,2016-05-03T14:22:18,,,,FALSE,en,3142,8951
7.27483E+17,HillaryClinton,"Hoosiers, head to the polls today. RT this if youâ€™re voting for Hillary. https://t.co/1CClTdef0F",FALSE,,2016-05-03T13:00:23,,,,FALSE,en,1455,3449
7.27459E+17,realDonaldTrump,"MAKE AMERICA GREAT AGAIN!#INPrimary #VoteTrumphttps://t.co/nMqeKxccv6",FALSE,,2016-05-03T11:23:58,,,,FALSE,en,4416,12224
7.2732E+17,realDonaldTrump,"Thank you South Bend, Indiana! Everyone get out &amp; #VoteTrump tomorrow! #INPrimary https://t.co/rj11BPzqDI https://t.co/xEBlvGrny1",FALSE,,2016-05-03T02:11:22,,,,FALSE,en,4151,12700
7.27319E+17,realDonaldTrump,Wow! I am speechless! Thank you to my sidekick @LynnePatton who keeps me &amp; the @EricTrumpFdn in line! https://t.co/L7Y2pjIl6p via @youtube,TRUE,EricTrump,2016-05-03T02:09:00,,,,FALSE,en,4335,10989
7.27318E+17,HillaryClinton,"When it comes to love and kindness, @AndraDayMusic puts it best.https://t.co/tN1crd3QbP",FALSE,,2016-05-03T02:06:11,,,,FALSE,en,863,1906
7.27281E+17,HillaryClinton,"We can't let all the progress we've made under @POTUS be torn away by Donald Trump.Let's move forwardâ€”together.https://t.co/iROC5OYjN7",FALSE,,2016-05-02T23:37:00,,,,FALSE,en,1575,3566
7.27262E+17,realDonaldTrump,"Will be in South Bend, Indiana in a short while -- big rally! See you soon!",FALSE,,2016-05-02T22:24:06,,,,FALSE,en,2698,10537
7.27255E+17,realDonaldTrump,Will be interviewed on @seanhannity tonight at 10pmE. Enjoy! #INPrimary,FALSE,,2016-05-02T21:56:36,,,,FALSE,en,2481,8435
7.27254E+17,realDonaldTrump,"THANK YOU AMERICA!#MakeAmericaGreatAgain https://t.co/PvhGP2HmbN",FALSE,,2016-05-02T21:50:17,,,,FALSE,en,4443,12743
7.27253E+17,realDonaldTrump,Donald Trump Jr. On The Record: Why Trump International Hotels And Residences Are Still Winning via @forbes https://t.co/ssSLqNAKhM,TRUE,DonaldJTrumpJr,2016-05-02T21:47:59,,,,FALSE,en,2243,7278
7.27252E+17,realDonaldTrump,"Thank you Carmel, Indiana! Get out &amp; #VoteTrump tomorrow! #INPrimary #MakeAmericaGreatAgain https://t.co/j07c4oYryG",FALSE,,2016-05-02T21:42:54,,,,FALSE,en,2950,9606
7.27226E+17,HillaryClinton,"When we stand together against the other side's hateful words, we all rise.https://t.co/UagcfYANnR",FALSE,,2016-05-02T20:00:37,,,,FALSE,en,1272,2740
7.27226E+17,realDonaldTrump,Honored to have received the endorsement of Lou Holtz - a great guy! #INPrimary #Trump2016 https://t.co/AeGyODb37O,FALSE,,2016-05-02T19:57:55,,,,FALSE,en,10697,26558
7.27211E+17,HillaryClinton,"In Indiana, Hillary Clinton is taking on the state's new, restrictive abortion law. https://t.co/SFMlDOlJfX",TRUE,TheBriefing2016,2016-05-02T19:00:19,,,,FALSE,en,729,1317
7.27193E+17,HillaryClinton,Puerto Rico enfrenta una crisis econÃ_mica y la persistente inacciÃ_n del Congreso es irresponsable. Debemos actuar ya https://t.co/UkosCytiVq,FALSE,,2016-05-02T17:50:10,HillaryClinton,7.27E+17,1339835893,FALSE,es,332,525
7.27178E+17,HillaryClinton,Paid family leave isn't a luxury. Families shouldn't have to choose between eating and caring for loved ones. https://t.co/CL68bNz1Af,FALSE,,2016-05-02T16:47:18,,,,TRUE,en,1201,2702
7.2717E+17,realDonaldTrump,"I will defeat Crooked Hillary Clinton on 11/8/2016. #Trump2016#MakeAmericaGreatAgain https://t.co/HtwD1FGn9e",FALSE,,2016-05-02T16:16:14,,,,FALSE,en,11395,28293
7.27143E+17,realDonaldTrump,"I will be campaigning in Indiana all day. Things are looking great, and the support of Bobby Knight has been so amazing. Today will be fun!",FALSE,,2016-05-02T14:27:51,,,,FALSE,en,4218,16235
7.27137E+17,realDonaldTrump,Everybody is talking about the protesters burning the American flags and proudly waving Mexican flags. I want America First - so do voters!,FALSE,,2016-05-02T14:06:30,,,,FALSE,en,10549,28533
7.27118E+17,HillaryClinton,Hillary ha demostrado que ella es la Ãºnica candidata preparada para enfrentarse a desafÃ_os y lograr resultados. https://t.co/Qz1SBHe2fg,FALSE,,2016-05-02T12:51:43,,,,FALSE,es,524,1052
7.27096E+17,realDonaldTrump,"Gov Mike Pence has just stated that Donald Trump has taken a strong stance on Hoosier jobs, and he thanks me! I will bring back jobs to USA.",FALSE,,2016-05-02T11:21:02,,,,FALSE,en,4940,15568
7.27093E+17,realDonaldTrump,"Crooked Hillary Clinton said she is used to ""dealing with men who get off the reservation."" Actually, she has done poorly with such men!",FALSE,,2016-05-02T11:12:40,,,,FALSE,en,5390,16110
7.27086E+17,realDonaldTrump,I will be interviewed on @CNN  @NewDay  at 7:30 A.M. Enjoy!,FALSE,,2016-05-02T10:42:59,,,,FALSE,en,1705,7007
7.2697E+17,HillaryClinton,Puerto Rico faces an economic crisis. Continued inaction from Congress is irresponsible. We should act now: https://t.co/Jfb1VABBly -H,FALSE,,2016-05-02T03:00:33,,,,FALSE,en,1068,1770
7.26962E+17,HillaryClinton,"If we're going to build strong communities and help our kids succeed, we need to respect working parents.https://t.co/eUjn6mGJC6",FALSE,,2016-05-02T02:31:12,,,,FALSE,en,1214,2533
7.26946E+17,HillaryClinton,"After a long wait, the Republican-led Senate finally confirmed Roberta Jacobson as the new U.S. ambassador to Mexico https://t.co/cLTNc8kLct",TRUE,Jorge_Silva,2016-05-02T01:26:50,,,,FALSE,en,282,646
7.26939E+17,HillaryClinton,"""Letâ€™s keep going together.Letâ€™s organize and mobilize.Letâ€™s make sure that love trumps hate."" â€”Hillary",FALSE,,2016-05-02T00:59:57,,,,FALSE,en,1101,2776
7.26938E+17,HillaryClinton,"""We cannot let Barack Obamaâ€™s legacy fall into Donald Trumpâ€™s hands."" â€”Hillary",FALSE,,2016-05-02T00:55:07,,,,FALSE,en,2324,5489
7.26937E+17,HillaryClinton,"""Systemic racism, inter-generational poverty, gun violenceâ€”these arenâ€™t somebody elseâ€™s problems. These are our problems."" â€”Hillary",FALSE,,2016-05-02T00:52:01,,,,FALSE,en,1490,3172
7.26936E+17,HillaryClinton,"Health care.Education.Criminal justice.Equal pay.Tackling racial injustice means tackling them all: https://t.co/8EsDQhjJgU",FALSE,,2016-05-02T00:47:45,,,,FALSE,en,657,1655
7.26935E+17,HillaryClinton,"We should be making it easier to vote, not harder. The attacks on voting rights have to end.",FALSE,,2016-05-02T00:44:27,,,,FALSE,en,838,2172
7.26934E+17,HillaryClinton,â€œSomethingâ€™s wrong when so many black parents are burying their children.â€ù â€”Hillary https://t.co/Td78zygG7a,FALSE,,2016-05-02T00:40:08,,,,FALSE,en,1549,2796
7.26934E+17,HillaryClinton,"""Somethingâ€™s wrong when the median wealth for black families is just a tiny fraction of that for white families."" â€”Hillary",FALSE,,2016-05-02T00:37:54,,,,FALSE,en,838,2289
7.26933E+17,HillaryClinton,"â€œRace still plays a significant role in determining who gets ahead in America and who gets left behind."" â€”Hillary",FALSE,,2016-05-02T00:35:46,,,,FALSE,en,822,2128
7.26932E+17,HillaryClinton,â€œLet America â€˜be that great strong land of love.â€™ That is more than poetryâ€_thatâ€™s a prayer.â€ù â€”Hillary quoting Langston Hughes,FALSE,,2016-05-02T00:30:57,,,,FALSE,en,747,1796
7.2693E+17,HillaryClinton,Watch live: Hillary addresses the 61st annual @NAACP dinner in Detroit â†’ https://t.co/iKTdZahKdp,FALSE,,2016-05-02T00:21:38,,,,FALSE,en,388,814
7.26918E+17,realDonaldTrump,"Join me in Carmel, Indiana- tomorrow at 4pm! #INPrimary https://t.co/tfW6B0eZDm https://t.co/ZiofZ2D6ck",FALSE,,2016-05-01T23:37:17,,,,FALSE,en,3911,11197
7.26887E+17,realDonaldTrump,"Thank you Fort Wayne, Indiana!#Trump2016 #INPrimary https://t.co/mDGrmMmk5T",FALSE,,2016-05-01T21:31:05,,,,FALSE,en,6033,17961
7.26886E+17,realDonaldTrump,"Thank you Terre Haute, Indiana!#MakeAmericaGreatAgain https://t.co/O6ELhlae3h",FALSE,,2016-05-01T21:29:09,,,,FALSE,en,3858,13734
7.26878E+17,HillaryClinton,"This #APAHM, let's celebrate the tremendous contributions from Asian Americans &amp; Pacific Islanders to our country. https://t.co/QM2PQ07zWH",FALSE,,2016-05-01T20:57:50,,,,FALSE,en,1294,3681
7.26868E+17,HillaryClinton,"""Sheâ€™s battle tested, sheâ€™s got a dirty uniform, and thatâ€™s who you want fighting for your kidsâ€™ future.â€ù https://t.co/tQx1xcF3ew",FALSE,,2016-05-01T20:16:35,,,,FALSE,en,1254,2980
7.26865E+17,realDonaldTrump,".@KarlRove is a failed Jeb Bushy. Never says anything good &amp; never will, even after I beat Hillary. Shouldn't be on the air!",FALSE,,2016-05-01T20:06:16,,,,FALSE,en,3732,12434
7.26847E+17,HillaryClinton,@potus Nice job last night. Aunt Hillary approves. #WHCD -H,FALSE,,2016-05-01T18:52:29,POTUS,,1536791610,FALSE,en,3054,7550
7.26825E+17,HillaryClinton,"Teen pregnancy rate at all-time low. Despite Republican opposition, access to contraception &amp; sex education works. https://t.co/fkZY4zIARd",TRUE,mayaharris_,2016-05-01T17:27:08,,,,FALSE,en,1003,1669
7.26811E+17,realDonaldTrump,"I am on @FoxNewsSunday with Chris Wallace- his 20th year anniversary with #FNS, throughout the day. Enjoy! https://t.co/hDzdDpZiRx",FALSE,,2016-05-01T16:29:26,,,,FALSE,en,3034,11825
7.26806E+17,realDonaldTrump,"Will be in Terre Haute, Indiana in a short while -- big rally! See you soon!",FALSE,,2016-05-01T16:10:45,,,,FALSE,en,2819,10393
7.268E+17,realDonaldTrump,"I watched Sen. Graham @FaceTheNation. Why don't they say that I ran him out of the race like a little boy, and in the end he had no support?",FALSE,,2016-05-01T15:47:29,,,,FALSE,en,4047,13416
7.26789E+17,HillaryClinton,Donald Trump is closer than ever to clinching the GOP nomination. There's only one candidate who has more votes. https://t.co/LuVanujuKS,FALSE,,2016-05-01T15:03:12,,,,FALSE,en,1641,3574
7.26773E+17,HillaryClinton,"Raise the minimum wage.Ensure paid leave.Protect union rights.If we want to raise incomes, we have to stand with workers. #MayDay",FALSE,,2016-05-01T14:00:42,,,,FALSE,en,2214,5371
7.26773E+17,realDonaldTrump,Thank you Indiana! #Trump2016 https://t.co/shPWexfkVX,FALSE,,2016-05-01T13:59:20,,,,FALSE,en,6394,17104
7.2661E+17,realDonaldTrump,I will be in Indiana on Sunday and Monday at four MAKE AMERICA GREAT AGAIN rallies. See you there!,FALSE,,2016-05-01T03:10:35,,,,FALSE,en,5636,17713
7.26574E+17,HillaryClinton,If standing up for women is playing the #WomanCard... https://t.co/GySsJDludM,FALSE,,2016-05-01T00:48:28,,,,FALSE,en,2114,6034
7.26555E+17,realDonaldTrump,Thank you @MikeOzanian for the nice comments on @FoxNews today. Great job!,FALSE,,2016-04-30T23:33:19,,,,FALSE,en,2557,9856
7.26539E+17,HillaryClinton,"The #WomanCard?Fighting for women's rights is a card we'd play any day.https://t.co/HWPpXei0xs",FALSE,,2016-04-30T22:28:07,,,,FALSE,en,1622,3840
7.26514E+17,realDonaldTrump,"Trump locks down Delaware GOP delegates. #Trump2016 #MAGA https://t.co/sto7CYV1fw",FALSE,,2016-04-30T20:50:42,,,,FALSE,en,4413,12058
7.26507E+17,HillaryClinton,"Â¿Crees que cuando sea presidenta, le van a pagar lo mismo que le pagarÃ_an si fuera un hombre?https://t.co/ECFQYKscyO",FALSE,,2016-04-30T20:22:47,,,,FALSE,es,873,1509
7.26479E+17,HillaryClinton,"There's a lot more that unites us than divides us.https://t.co/DLS4wsovcL",FALSE,,2016-04-30T18:30:12,,,,FALSE,en,1314,2765
7.26468E+17,HillaryClinton,Touching @nytimes article on Muslim HS student winning prom queen after friends campaigned for her #LoveTrumpsHate https://t.co/PisacgcVJ3,TRUE,jastengco,2016-04-30T17:45:43,,,,FALSE,en,631,1263
7.26462E+17,realDonaldTrump,The economy is bad and getting worse-almost ZERO growth this quarter. Nobody can beat me on the economy (and jobs). MAKE AMERICA GREAT AGAIN,FALSE,,2016-04-30T17:21:35,,,,FALSE,en,8206,22625
7.26439E+17,realDonaldTrump,"""@LexingtonBobby: @FoxNews @tedcruz @realDonaldTrump https://t.co/uhDlyi82Ua""",FALSE,,2016-04-30T15:53:30,,,,FALSE,und,3843,8903
7.26416E+17,HillaryClinton,"If you see a bully, stand up to him. https://t.co/qLDbRhK1W2",FALSE,,2016-04-30T14:19:32,,,,FALSE,en,2258,4427
7.26404E+17,realDonaldTrump,"The ""protesters"" in California were thugs and criminals. Many are professionals. They should be dealt with strongly by law enforcement!",FALSE,,2016-04-30T13:31:13,,,,FALSE,en,12670,35464
7.26247E+17,realDonaldTrump,".@AC360  Anderson, so amazing. Your mother is, and always has been, an incredible woman!",FALSE,,2016-04-30T03:07:59,,,,FALSE,en,2996,12757
7.26221E+17,HillaryClinton,Lower wages! No paid family leave! Limited access to health care! Just some of the perks of your #WomanCard: https://t.co/sgUC4iiCXr,FALSE,,2016-04-30T01:25:26,,,,FALSE,en,1666,3320
7.26199E+17,HillaryClinton,"Estas son las promesas de Trump. AsÃ_ podrÃ_a ser su presidenciaâ€_.https://t.co/EXZ6inYiLT",FALSE,,2016-04-30T00:00:03,,,,FALSE,es,915,1113
7.26184E+17,HillaryClinton,"Hillary Clinton calls Donald Trump's foreign policy views ""quite concerning"" #HillaryOnCNN https://t.co/8I3d5JlgDz https://t.co/2IhNCH4pAK",TRUE,CNN,2016-04-29T22:59:33,,,,FALSE,en,837,1426
7.26169E+17,HillaryClinton,"Get your own #WomanCard*: https://t.co/3DgpQSy3qb*does not include a 21% discount on your purchases. https://t.co/2xiRyOws5F",FALSE,,2016-04-29T21:58:31,,,,FALSE,en,1211,2763
7.26162E+17,HillaryClinton,The Senate Veterans Affairs Committee did the right thing by not rolling back the post 9/11 GI Bill. https://t.co/xcdTupA3mk,TRUE,jmurray20,2016-04-29T21:30:15,,,,TRUE,en,266,488
7.26146E+17,HillaryClinton,An entire deck of woman cards? Deal us in. https://t.co/W5AHQO70Br,FALSE,,2016-04-29T20:29:50,,,,FALSE,en,771,1852
7.26121E+17,HillaryClinton,What can we do to fight the Zika threat? Hillary answers on @Quora: https://t.co/VrPhfFKxRI,FALSE,,2016-04-29T18:47:20,,,,FALSE,en,497,943
7.26116E+17,realDonaldTrump,We are now at 1001 delegates. We will win on the first ballot and are not wasting time and effort on other ballots because system is rigged!,FALSE,,2016-04-29T18:28:05,,,,FALSE,en,12500,33102
7.26091E+17,HillaryClinton,Presidential candidate @HillaryClinton: How can we stop the spread of the Zika virus? https://t.co/DnIKokn10X https://t.co/q5ZAZnU9b9,TRUE,Quora,2016-04-29T16:51:10,,,,FALSE,en,353,563
7.2608E+17,realDonaldTrump,Thank you Indiana! #Trump2016 https://t.co/WAuI0nRNzX,FALSE,,2016-04-29T16:04:46,,,,FALSE,en,7793,20270
7.26063E+17,HillaryClinton,"We can't afford a Trump presidency. This video will show you why. https://t.co/llO6ROwFuA",TRUE,TheBriefing2016,2016-04-29T14:58:26,,,,FALSE,en,1192,1506
7.26045E+17,realDonaldTrump,"Crooked Hillary Clinton, perhaps the most dishonest person to have ever run for the presidency, is also one of the all time great enablers!",FALSE,,2016-04-29T13:46:49,,,,FALSE,en,10283,26143
7.26035E+17,HillaryClinton,"If you see bigotry, oppose it. If you see violence, condemn it. If you see a bully, stand up to him.https://t.co/DGRScBIDnX",FALSE,,2016-04-29T13:07:11,,,,FALSE,en,3004,5796
7.26009E+17,realDonaldTrump,"Wow, the ridiculous deal made between Lyin'Ted Cruz and 1 for 42 John Kasich has just blown up. What a dumb deal - dead on arrival!",FALSE,,2016-04-29T11:22:04,,,,FALSE,en,5811,19013
7.25903E+17,realDonaldTrump,"Thank you Costa Mesa, California! 31,000 people tonight with thousands turned away. I will be back! #Trump2016 https://t.co/4P0tzvZn0e",FALSE,,2016-04-29T04:24:09,,,,FALSE,en,10203,31105
7.259E+17,realDonaldTrump,"New York Yankees President, Randy Levine: 'End of the Republican Party' If Donald Trump Not Nominated.  https://t.co/HEXBZeejBc",FALSE,,2016-04-29T04:08:34,,,,FALSE,en,4296,11913
7.25885E+17,HillaryClinton,I am here _Ÿ‘è_Ÿè» for _Ÿ‘è_Ÿè» @HillaryClinton's amazing Donald Trump faceswap snapchat story https://t.co/HRnO3TGojj,TRUE,emgrundy,2016-04-29T03:11:51,,,,FALSE,en,773,1739
7.25877E+17,HillaryClinton,Conoce alguno de los logros de Hillary Clinton a travÃ©s de los aÃ±os. https://t.co/5paO4acL4C,FALSE,,2016-04-29T02:38:58,,,,FALSE,es,358,746
7.25869E+17,HillaryClinton,Want one? Chip in now: https://t.co/7zG2HrebW3 #WomanCard https://t.co/tEnbvq5a9r,FALSE,,2016-04-29T02:07:12,,,,FALSE,en,1151,2451
7.25855E+17,HillaryClinton,"If fighting for women is ""playing the #WomanCard,"" what card is Trump playing?https://t.co/PRoFKATQAE",FALSE,,2016-04-29T01:10:51,,,,FALSE,en,1918,3648
7.25847E+17,realDonaldTrump,I will be interviewed on @foxandfriends with the legendary Coach Bobby Knight- tomorrow morning. Enjoy! #INDPrimary https://t.co/c9WVhfyMzs,FALSE,,2016-04-29T00:40:56,,,,FALSE,en,3934,13689
7.25846E+17,realDonaldTrump,Seems out of touch w/ reality to announce a VP nominee before securing 1237 delegates. https://t.co/Hqx8MRyAjR https://t.co/xXDa4qJ5tP,TRUE,newtgingrich,2016-04-29T00:35:12,,,,FALSE,en,5476,11761
7.25845E+17,realDonaldTrump,Carly Fiorina no lifeboat for a fast-sinking @tedcruz campaign https://t.co/nHhENzFBck via @bostonherald @realdonaldtrump @danscavino #Trump,TRUE,AdrianaCohen16,2016-04-29T00:32:22,,,,FALSE,en,2205,5611
7.25841E+17,HillaryClinton,Hate isn't an American value. https://t.co/lZJ8T0Xu3M,FALSE,,2016-04-29T00:14:03,,,,FALSE,en,1937,4773
7.25825E+17,realDonaldTrump,#MakeAmericaGreatAgain #Trump2016 https://t.co/ZHM5w7jnss,FALSE,,2016-04-28T23:11:58,,,,FALSE,und,4609,12419
7.25817E+17,realDonaldTrump,#MakeAmericaGreatAgain https://t.co/53qHBKs7yA,FALSE,,2016-04-28T22:41:21,,,,FALSE,und,4376,11871
